Epoch,TrainLoss,ValLoss,ValAcc
1,1.3892867962519329,1.3751964569091797,0.38402061855670105
2,1.371403157711029,1.348391056060791,0.20618556701030927
3,1.3558703462282817,1.3258918225765228,0.28865979381443296
4,1.333700915177663,1.2990919053554535,0.6520618556701031
5,1.2989623149236043,1.244890809059143,0.6005154639175257
6,1.2332470417022705,1.1019948720932007,0.6623711340206185
7,1.0619209756453831,0.7717324197292328,0.7783505154639175
8,0.8537422070900599,0.5367495268583298,0.7757731958762887
9,0.7143815805514654,0.4762379974126816,0.788659793814433
10,0.6518368100126585,0.4297938570380211,0.788659793814433
11,0.6221161099771658,0.4056887999176979,0.8041237113402062
12,0.5882473376890024,0.37808406352996826,0.8041237113402062
13,0.5545789822936058,0.3691522926092148,0.7938144329896907
14,0.5599195336302122,0.3746863752603531,0.7577319587628866
15,0.5441294747094313,0.35767246782779694,0.8247422680412371
16,0.5243352465331554,0.3331048786640167,0.8144329896907216
17,0.5239536724984646,0.3354676067829132,0.8273195876288659
18,0.5001388614376386,0.32273199409246445,0.8221649484536082
19,0.4860578340788682,0.32985954731702805,0.8479381443298969
20,0.4555325073500474,0.30567601323127747,0.8324742268041238
21,0.4643426140149434,0.30401331931352615,0.8067010309278351
22,0.44769568865497905,0.2947988957166672,0.8530927835051546
23,0.432436299820741,0.3087700866162777,0.8041237113402062
24,0.4380851822594802,0.3018821068108082,0.8582474226804123
25,0.4245018406460683,0.2854573726654053,0.8324742268041238
26,0.44752413406968117,0.29179229214787483,0.8402061855670103
27,0.42054416984319687,0.29420265927910805,0.845360824742268
28,0.40872794141372043,0.28058362007141113,0.8324742268041238
29,0.4054979979991913,0.29272574186325073,0.8195876288659794
30,0.4107563104480505,0.28358563408255577,0.8402061855670103
31,0.39743417128920555,0.27602875977754593,0.8273195876288659
32,0.40525391946236294,0.29648807272315025,0.8376288659793815
33,0.42187147960066795,0.27460991591215134,0.8298969072164949
34,0.4111868316928546,0.293840404599905,0.8762886597938144
