Epoch,TrainLoss,ValLoss,ValAcc
1,1.381221314271291,1.3602161407470703,0.34536082474226804
2,1.372607151667277,1.3427870273590088,0.3865979381443299
3,1.358553558588028,1.3246870636940002,0.42783505154639173
4,1.3443457682927449,1.307173103094101,0.5077319587628866
5,1.32467187444369,1.2885895669460297,0.5438144329896907
6,1.304328014453252,1.265511691570282,0.5618556701030928
7,1.282590001821518,1.2418482601642609,0.5747422680412371
8,1.2705288231372833,1.2130424678325653,0.6211340206185567
9,1.2284674247105916,1.1776164174079895,0.6365979381443299
10,1.2040068010489147,1.1348183155059814,0.6314432989690721
11,1.173513154188792,1.0923174917697906,0.6701030927835051
