Epoch,TrainLoss,ValLoss,ValAcc
1,1.3938118120034535,1.37682643532753,0.32989690721649484
2,1.3768525620301564,1.3665629923343658,0.41237113402061853
3,1.366067389647166,1.3501009941101074,0.5231958762886598
4,1.3547530869642894,1.3390328586101532,0.5592783505154639
5,1.3412101070086162,1.3203637301921844,0.5335051546391752
6,1.3224646647771199,1.3005720674991608,0.5515463917525774
7,1.3071420391400654,1.2707251012325287,0.595360824742268
8,1.2868464489777882,1.2387357950210571,0.6469072164948454
9,1.2678765157858531,1.197159230709076,0.6752577319587629
10,1.2242757380008698,1.145882934331894,0.6649484536082474
11,1.1818317472934723,1.0852307975292206,0.6572164948453608
12,1.1371649702390034,1.0198352336883545,0.6958762886597938
13,1.0783661405245464,0.9383049011230469,0.6984536082474226
14,1.019979288180669,0.8217700272798538,0.6752577319587629
15,0.9617685228586197,0.7262514233589172,0.7061855670103093
16,0.9030924091736475,0.6609944701194763,0.7036082474226805
17,0.8411265214284261,0.6123436391353607,0.7242268041237113
18,0.8118325968583425,0.5640890747308731,0.729381443298969
19,0.7834621071815491,0.5274542346596718,0.7319587628865979
20,0.752612754702568,0.4932943731546402,0.7061855670103093
21,0.7311917146046957,0.4623775854706764,0.7551546391752577
22,0.7250562235713005,0.4505573660135269,0.7731958762886598
23,0.7043189456065496,0.44459418207407,0.7551546391752577
24,0.7020675639311472,0.41606510430574417,0.75
25,0.6675801674524943,0.41000866889953613,0.770618556701031
26,0.6858569830656052,0.4124181568622589,0.7474226804123711
27,0.6688518350323042,0.40691594034433365,0.7654639175257731
28,0.6645601565639178,0.39231570810079575,0.7603092783505154
29,0.6605576574802399,0.3852803558111191,0.7628865979381443
30,0.624720481534799,0.3843343257904053,0.7628865979381443
31,0.6403797492384911,0.3737633749842644,0.7757731958762887
32,0.6199570894241333,0.3653354123234749,0.7628865979381443
33,0.6149414877096812,0.36878951638936996,0.7628865979381443
34,0.6215694323182106,0.3717945069074631,0.7680412371134021
35,0.6181904872258505,0.3582913354039192,0.788659793814433
36,0.6250126163164774,0.368593767285347,0.7603092783505154
37,0.5982852081457773,0.35784853249788284,0.7628865979381443
38,0.6069832642873129,0.3603944331407547,0.7757731958762887
39,0.607957956691583,0.3515285551548004,0.7628865979381443
40,0.5940570496022701,0.34606921672821045,0.7783505154639175
41,0.5923861439029375,0.34378910809755325,0.788659793814433
42,0.569724383453528,0.34703534096479416,0.7860824742268041
43,0.582585354646047,0.34465375542640686,0.7628865979381443
44,0.5796205848455429,0.3502345383167267,0.7809278350515464
45,0.5718416447440783,0.3395668566226959,0.7628865979381443
46,0.5559411918123564,0.34156084060668945,0.7731958762886598
47,0.5724357863267263,0.33564572781324387,0.7680412371134021
48,0.5614759400486946,0.3362405374646187,0.7680412371134021
49,0.5619059428572655,0.3399064689874649,0.770618556701031
50,0.5595995957652727,0.3415563255548477,0.770618556701031
51,0.5636264284451803,0.3409598618745804,0.7654639175257731
52,0.548771720379591,0.3346961587667465,0.7680412371134021
53,0.5491927725573381,0.32572896778583527,0.7525773195876289
54,0.5529374877611796,0.3280511200428009,0.7731958762886598
55,0.5684074734648069,0.32736167311668396,0.7680412371134021
56,0.5813208023707072,0.34423259645700455,0.7989690721649485
57,0.5760433624188105,0.3301079198718071,0.7680412371134021
58,0.5651811733841896,0.3351144567131996,0.7731958762886598
59,0.5702870562672615,0.3280811533331871,0.770618556701031
60,0.5524845570325851,0.336466908454895,0.7731958762886598
61,0.559186726808548,0.32888367772102356,0.770618556701031
62,0.5408372841775417,0.3262612596154213,0.7731958762886598
63,0.5473286757866541,0.3245965391397476,0.7809278350515464
64,0.5358998651305834,0.32294151932001114,0.7757731958762887
65,0.5350759240488211,0.3221444860100746,0.7731958762886598
66,0.5266808768113455,0.3219413533806801,0.7757731958762887
67,0.5228055864572525,0.327085979282856,0.7783505154639175
68,0.5274255375067393,0.320958212018013,0.7835051546391752
69,0.5239694528281689,0.3203389309346676,0.7757731958762887
70,0.5155759168167909,0.3118482492864132,0.7809278350515464
71,0.533196526269118,0.3154478892683983,0.7757731958762887
72,0.525322382648786,0.3183883987367153,0.770618556701031
73,0.5413253034154574,0.31786587089300156,0.770618556701031
74,0.5328551245232424,0.3139914534986019,0.7809278350515464
75,0.5288094033797582,0.31079666316509247,0.7809278350515464
76,0.5113891450067362,0.3163345195353031,0.788659793814433
77,0.5050069503486156,0.3116544894874096,0.7757731958762887
78,0.5194611350695292,0.31037383899092674,0.788659793814433
79,0.49964628368616104,0.3050532415509224,0.7757731958762887
80,0.5406853780150414,0.3191223368048668,0.7989690721649485
81,0.5139993752042452,0.3100428804755211,0.7783505154639175
82,0.525817888478438,0.3075571767985821,0.788659793814433
83,0.5147302274902662,0.31535328924655914,0.7912371134020618
84,0.5132496679822603,0.3059370815753937,0.788659793814433
85,0.5053684885303179,0.3055404871702194,0.7912371134020618
86,0.5110779578487078,0.3062809929251671,0.7757731958762887
87,0.5166662012537321,0.304940115660429,0.788659793814433
88,0.5021999403834343,0.3005787692964077,0.788659793814433
89,0.5313464800516764,0.30547575280070305,0.8092783505154639
90,0.4932900046308835,0.30386247485876083,0.8067010309278351
91,0.5209010069568952,0.30795375630259514,0.7731958762886598
92,0.5207389667630196,0.3042193092405796,0.8273195876288659
93,0.49543669695655507,0.3019413575530052,0.8067010309278351
94,0.5232673535744349,0.30162833258509636,0.7963917525773195
95,0.5064636642734209,0.3027532920241356,0.8041237113402062
96,0.497133797655503,0.2968945540487766,0.7757731958762887
97,0.5045382939279079,0.30078431218862534,0.8041237113402062
98,0.4996313042938709,0.3002234362065792,0.8170103092783505
99,0.5078477660814921,0.3004186376929283,0.8041237113402062
100,0.4860567127664884,0.299720361828804,0.8015463917525774
101,0.5020859700938066,0.2988733947277069,0.8067010309278351
102,0.48982005069653195,0.29604407027363777,0.8015463917525774
103,0.48116954291860264,0.29249756783246994,0.8067010309278351
104,0.48656556755304337,0.2925764098763466,0.8092783505154639
105,0.4952765206495921,0.2943013086915016,0.8170103092783505
106,0.4893129567305247,0.292442224919796,0.8118556701030928
107,0.4807707866032918,0.29304516315460205,0.8273195876288659
108,0.49132224420706433,0.2935921549797058,0.8170103092783505
109,0.50070487956206,0.29319818690419197,0.8144329896907216
110,0.4775462821125984,0.29274462908506393,0.8144329896907216
111,0.4831308039526145,0.29184966161847115,0.8273195876288659
112,0.46992423261205357,0.28637661412358284,0.8118556701030928
113,0.4796075349052747,0.2862396575510502,0.8195876288659794
114,0.4791960542400678,0.2890310734510422,0.8273195876288659
115,0.48853640755017597,0.2886260859668255,0.8144329896907216
116,0.49053165689110756,0.29198071360588074,0.8273195876288659
117,0.4741277905801932,0.2889275625348091,0.8067010309278351
118,0.49079130341609317,0.2899237722158432,0.7963917525773195
119,0.4890657886862755,0.29308701306581497,0.8376288659793815
120,0.4903811713059743,0.2895006239414215,0.8350515463917526
121,0.4681125034888585,0.2884187400341034,0.8298969072164949
122,0.4782961793243885,0.28556057065725327,0.8376288659793815
123,0.45964836329221725,0.28592803701758385,0.8221649484536082
124,0.4686175212264061,0.283665306866169,0.8144329896907216
125,0.4651352974275748,0.2846521623432636,0.8376288659793815
126,0.48962658767898876,0.2901844345033169,0.8298969072164949
127,0.4755447655916214,0.28655585646629333,0.8273195876288659
128,0.4640744974215825,0.28374895825982094,0.8350515463917526
129,0.457600474357605,0.28492753580212593,0.8350515463917526
130,0.4834901491800944,0.2846326418220997,0.8350515463917526
131,0.4551739916205406,0.2838256470859051,0.8350515463917526
132,0.46993942682941753,0.2824956141412258,0.8350515463917526
133,0.4748596139252186,0.2840423919260502,0.8273195876288659
134,0.4595712659259637,0.28188904747366905,0.8350515463917526
