Epoch,TrainLoss,ValLoss,ValAcc
1,1.38205353418986,1.3691748082637787,0.44072164948453607
2,1.363576591014862,1.3442344665527344,0.44587628865979384
3,1.3455168306827545,1.3228763341903687,0.5360824742268041
4,1.3276660740375519,1.2993271350860596,0.6469072164948454
5,1.30643626054128,1.2672590017318726,0.6932989690721649
6,1.279474804798762,1.2245069444179535,0.6701030927835051
7,1.2411024272441864,1.1724215149879456,0.6907216494845361
8,1.185403396685918,1.1009994745254517,0.7087628865979382
9,1.1240855306386948,0.9711669683456421,0.7474226804123711
10,1.0160365204016368,0.7920766919851303,0.7371134020618557
11,0.9134796361128489,0.6310118585824966,0.7835051546391752
12,0.8264483908812205,0.5408720225095749,0.7371134020618557
13,0.7732581893603007,0.49435896426439285,0.8015463917525774
14,0.7355042919516563,0.4531877189874649,0.8067010309278351
15,0.6939738641182581,0.4281969517469406,0.788659793814433
16,0.694940042992433,0.4034953638911247,0.7989690721649485
17,0.6445840373635292,0.4095887243747711,0.8144329896907216
18,0.6403576483329138,0.3862355351448059,0.7835051546391752
19,0.6238005037109057,0.3786024749279022,0.7654639175257731
20,0.6261251320441564,0.38521701842546463,0.8273195876288659
21,0.5973702768484751,0.37037383764982224,0.8170103092783505
22,0.5869388605157534,0.3579528406262398,0.7963917525773195
23,0.5756573925415674,0.3482682555913925,0.7963917525773195
24,0.5759450122714043,0.345438152551651,0.8195876288659794
25,0.5655658195416132,0.34037140011787415,0.7963917525773195
26,0.5597498565912247,0.331157922744751,0.8298969072164949
27,0.5242855300505956,0.3426680266857147,0.8530927835051546
28,0.5317332011957964,0.3245665356516838,0.8092783505154639
29,0.5177530410389105,0.3240927904844284,0.8092783505154639
30,0.5337503949801127,0.3182184286415577,0.8427835051546392
31,0.5112218620876471,0.31364452466368675,0.8298969072164949
32,0.5260778975983461,0.31608716025948524,0.7474226804123711
33,0.5200075308481852,0.31662676855921745,0.8582474226804123
34,0.5028311125934124,0.3109269253909588,0.7963917525773195
35,0.48030322790145874,0.3059799298644066,0.8427835051546392
36,0.4945735012491544,0.3082606792449951,0.8634020618556701
37,0.4865429550409317,0.30009159818291664,0.8324742268041238
38,0.46700560425718624,0.3003919646143913,0.8144329896907216
39,0.48968856409192085,0.2954813949763775,0.8582474226804123
40,0.47584883744517964,0.29757604748010635,0.8144329896907216
41,0.4565632678568363,0.29699546843767166,0.8685567010309279
