Epoch,TrainLoss,ValLoss,ValAcc
1,1.376555820306142,1.3343457877635956,0.33505154639175255
2,1.352254460255305,1.3173901438713074,0.39948453608247425
3,1.3232558866341908,1.2833251357078552,0.44587628865979384
4,1.2939589321613312,1.2414544522762299,0.5927835051546392
5,1.2380206783612568,1.1559762060642242,0.6984536082474226
6,1.161920999487241,0.9740024209022522,0.6752577319587629
7,1.020333061615626,0.7354483902454376,0.6855670103092784
8,0.8424199670553207,0.5792665034532547,0.7809278350515464
9,0.7862313936154047,0.5016471371054649,0.8221649484536082
10,0.7174526378512383,0.43653030693531036,0.8067010309278351
11,0.6791526352365812,0.41636432707309723,0.8092783505154639
12,0.648639403283596,0.393652081489563,0.8041237113402062
13,0.6334570956726869,0.37751875072717667,0.8118556701030928
14,0.6316397587458292,0.36972900480031967,0.8144329896907216
15,0.6128959506750107,0.36195962876081467,0.8273195876288659
16,0.6075465480486552,0.3580412119626999,0.8350515463917526
17,0.592115730047226,0.3480902761220932,0.770618556701031
18,0.5971280783414841,0.35428160429000854,0.8505154639175257
19,0.5765567421913147,0.33735524117946625,0.8144329896907216
20,0.5731333047151566,0.3382941782474518,0.8350515463917526
21,0.5643814553817114,0.3339204266667366,0.8350515463917526
22,0.5542686854799589,0.3275783434510231,0.7628865979381443
23,0.5460086688399315,0.33976559340953827,0.8556701030927835
24,0.5358621552586555,0.3248637914657593,0.8247422680412371
25,0.5363392792642117,0.32322608679533005,0.7551546391752577
26,0.5386822124322256,0.32123110443353653,0.8298969072164949
27,0.5245561227202415,0.31607308238744736,0.8041237113402062
28,0.5388378103574117,0.31832681596279144,0.8273195876288659
29,0.5401635666688284,0.3207485228776932,0.8118556701030928
30,0.5134012028574944,0.311970591545105,0.8247422680412371
31,0.5184488569696745,0.3112402968108654,0.8015463917525774
32,0.5034572842220465,0.3158673048019409,0.8273195876288659
33,0.5040031510094801,0.31573542207479477,0.8556701030927835
34,0.5075987378756205,0.30220765992999077,0.8015463917525774
35,0.5102530966202418,0.3012222647666931,0.8402061855670103
36,0.4871194586157799,0.3037920966744423,0.8530927835051546
37,0.4975996973613898,0.2976415976881981,0.8608247422680413
