Epoch,TrainLoss,ValLoss,ValAcc
1,1.3867618044217427,1.374865084886551,0.4484536082474227
2,1.3747028708457947,1.3588370382785797,0.6237113402061856
3,1.3586508135000865,1.3403604626655579,0.5309278350515464
4,1.335111528635025,1.3106407523155212,0.41237113402061853
5,1.3149402439594269,1.2656587362289429,0.7087628865979382
6,1.2338787913322449,1.1537981033325195,0.6829896907216495
7,1.1583878646294277,1.0023842304944992,0.7912371134020618
8,1.041649450858434,0.8898523300886154,0.7963917525773195
9,1.0055302530527115,0.7613400667905807,0.7525773195876289
10,0.9567362467447916,0.7353972345590591,0.8298969072164949
11,0.9271514366070429,0.695715606212616,0.8067010309278351
12,0.9254783888657888,0.6823898255825043,0.7835051546391752
13,0.8882419516642889,0.6730338484048843,0.8350515463917526
14,0.8991885085900625,0.6144261956214905,0.8118556701030928
15,0.8560421814521154,0.6122112423181534,0.8376288659793815
16,0.8828475177288055,0.6036022901535034,0.845360824742268
17,0.8864488701025645,0.6100864559412003,0.8402061855670103
18,0.8675058881441752,0.6326108574867249,0.8118556701030928
19,0.8197997808456421,0.5870561003684998,0.8530927835051546
20,0.8402618914842606,0.5699963867664337,0.8608247422680413
21,0.8589293410380682,0.5597502738237381,0.845360824742268
22,0.7651573568582535,0.5542380511760712,0.8298969072164949
23,0.786917174855868,0.5245354101061821,0.8608247422680413
24,0.8067011684179306,0.5299258083105087,0.8556701030927835
25,0.7894282191991806,0.5434578061103821,0.8634020618556701
26,0.8040386264522871,0.5491558760404587,0.8608247422680413
27,0.7695470154285431,0.5314184427261353,0.865979381443299
28,0.7845142980416616,0.4964689239859581,0.8015463917525774
29,0.8001863012711207,0.5187585204839706,0.8505154639175257
30,0.7781492471694946,0.5272850692272186,0.8505154639175257
31,0.7517444640398026,0.5031805485486984,0.8530927835051546
32,0.7936608741680781,0.5024283304810524,0.8195876288659794
33,0.7439351653059324,0.5595409572124481,0.8118556701030928
34,0.7176429157455763,0.5166185796260834,0.8324742268041238
35,0.7490694100658098,0.4962293952703476,0.8221649484536082
36,0.7452947348356247,0.4865865930914879,0.8221649484536082
37,0.7919780487815539,0.4885457083582878,0.8505154639175257
38,0.7704232484102249,0.5087530091404915,0.8582474226804123
39,0.7202825248241425,0.47191354632377625,0.8247422680412371
40,0.7348016450802485,0.47705911844968796,0.8067010309278351
41,0.7305752635002136,0.5211278200149536,0.8608247422680413
42,0.7531703660885493,0.48539888113737106,0.8247422680412371
43,0.7174283862113953,0.45916738361120224,0.8170103092783505
44,0.724607581893603,0.45599889010190964,0.8376288659793815
45,0.7363383422295252,0.49298298358917236,0.8634020618556701
46,0.7564089894294739,0.4596661701798439,0.8402061855670103
47,0.7397328888376554,0.45170188695192337,0.8221649484536082
48,0.7738687694072723,0.4851229265332222,0.8376288659793815
49,0.722514013449351,0.4844513535499573,0.8427835051546392
50,0.6733072871963183,0.46616407483816147,0.8221649484536082
51,0.7203627328077952,0.4650740474462509,0.8402061855670103
52,0.7193413774172465,0.4608117341995239,0.8376288659793815
53,0.718116487065951,0.4611358791589737,0.8427835051546392
54,0.7016847059130669,0.4468967318534851,0.8298969072164949
55,0.7170964280764262,0.4724399298429489,0.8350515463917526
56,0.6950092042485873,0.44318486005067825,0.8376288659793815
57,0.7177159537871679,0.42831510305404663,0.8402061855670103
58,0.7044347872336706,0.46163181960582733,0.8427835051546392
59,0.7123637894789377,0.44378381222486496,0.8427835051546392
60,0.6988945280512174,0.4398299753665924,0.8273195876288659
61,0.7061914677421252,0.43314074724912643,0.8247422680412371
62,0.6268081863721212,0.44898346811532974,0.8427835051546392
63,0.7622153560320536,0.4497266486287117,0.8556701030927835
64,0.7060251981019974,0.42669399082660675,0.8118556701030928
65,0.7033757468064626,0.46474264562129974,0.8350515463917526
66,0.7179687271515528,0.4478984922170639,0.8376288659793815
67,0.6915555869539579,0.46648404002189636,0.8582474226804123
68,0.6958672180771828,0.44073586165905,0.845360824742268
69,0.7208102693160375,0.43683696538209915,0.8685567010309279
