Epoch,TrainLoss,ValLoss,ValAcc
1,1.385457197825114,1.3664762675762177,0.4948453608247423
2,1.368682861328125,1.3482888340950012,0.615979381443299
3,1.3480542600154877,1.326658695936203,0.4896907216494845
4,1.3323131998380024,1.3010382950305939,0.6185567010309279
5,1.303987095753352,1.2667523920536041,0.6804123711340206
6,1.2756426433722179,1.221005916595459,0.6958762886597938
7,1.2415126264095306,1.1584549248218536,0.6726804123711341
8,1.198592742284139,1.0964092910289764,0.7525773195876289
9,1.155067761739095,1.0319336354732513,0.7680412371134021
10,1.0719750970602036,0.9466427713632584,0.7860824742268041
11,1.0413373510042827,0.8240822702646255,0.7525773195876289
12,0.9788413047790527,0.7283744364976883,0.7371134020618557
13,0.9083898762861887,0.6216848641633987,0.7680412371134021
14,0.8633389125267664,0.5847193449735641,0.7680412371134021
15,0.8254840026299158,0.5120726302266121,0.8041237113402062
