Epoch,TrainLoss,ValLoss,ValAcc
1,1.4052990674972534,1.3970771133899689,0.34536082474226804
2,1.394930362701416,1.3826904296875,0.3943298969072165
3,1.3874306976795197,1.3694694638252258,0.4097938144329897
4,1.38100066781044,1.3576359152793884,0.41237113402061853
5,1.3767568171024323,1.3456695973873138,0.4381443298969072
6,1.36173348625501,1.3334001898765564,0.5051546391752577
7,1.3588268061478932,1.3237584829330444,0.5438144329896907
8,1.3430977662404378,1.31218421459198,0.6030927835051546
9,1.3265467484792073,1.3016736209392548,0.5979381443298969
10,1.317563424507777,1.289579302072525,0.6134020618556701
