Epoch,TrainLoss,ValLoss,ValAcc
1,1.3944791654745738,1.3575141429901123,0.33762886597938147
2,1.368083228667577,1.3501251637935638,0.26288659793814434
3,1.3525153398513794,1.3319831490516663,0.23969072164948454
4,1.333732654651006,1.3068577349185944,0.37371134020618557
5,1.3064576387405396,1.2570507526397705,0.3556701030927835
6,1.2586222887039185,1.1908806562423706,0.5850515463917526
7,1.1585786441961925,1.0046094954013824,0.5927835051546392
8,0.9844619433085123,0.7416430711746216,0.7731958762886598
9,0.7787534048159918,0.4766293093562126,0.7654639175257731
10,0.6250963745017847,0.4294803664088249,0.7422680412371134
11,0.6257170252501965,0.378653421998024,0.7860824742268041
12,0.579449982692798,0.3694092854857445,0.7938144329896907
13,0.5480940652390321,0.34881017357110977,0.8015463917525774
14,0.5269787572324276,0.3374934792518616,0.7809278350515464
15,0.5067900915940603,0.3244311176240444,0.8685567010309279
