Epoch,TrainLoss,ValLoss,ValAcc
1,1.3933674196402233,1.390692800283432,0.2757731958762887
2,1.3832431932290394,1.3763020038604736,0.23711340206185566
3,1.3731781939665477,1.3684002757072449,0.26804123711340205
4,1.3672311802705128,1.3557421267032623,0.2963917525773196
5,1.35710009932518,1.3424244821071625,0.28865979381443296
6,1.3450987736384075,1.3292275965213776,0.34536082474226804
7,1.334635814030965,1.3110025823116302,0.35051546391752575
8,1.317074606815974,1.2870723903179169,0.35309278350515466
9,1.2962358991305034,1.2518271207809448,0.44072164948453607
10,1.2696859935919445,1.2057770788669586,0.4536082474226804
11,1.2308624784151714,1.1469492316246033,0.49226804123711343
12,1.1871676345666249,1.0852919220924377,0.5463917525773195
13,1.1244616657495499,0.99372698366642,0.5489690721649485
14,1.048090785741806,0.8956502676010132,0.6237113402061856
15,0.987101748585701,0.789149209856987,0.5567010309278351
16,0.9339503397544225,0.754235103726387,0.6726804123711341
17,0.9156046360731125,0.7072287201881409,0.711340206185567
18,0.8601183940966924,0.6667289584875107,0.7963917525773195
19,0.8450146863857905,0.6231996119022369,0.8273195876288659
20,0.7910853177309036,0.5829382091760635,0.7912371134020618
21,0.7973136603832245,0.5523755550384521,0.7860824742268041
22,0.7573168352246284,0.5210433602333069,0.7860824742268041
23,0.7503901074330012,0.5035998746752739,0.7860824742268041
24,0.7761024360855421,0.49626918137073517,0.7912371134020618
25,0.7041802778840065,0.47287391871213913,0.7989690721649485
26,0.6975248058636984,0.45987455546855927,0.7963917525773195
27,0.7053589547673861,0.45403486490249634,0.7912371134020618
28,0.6814367944995562,0.4445607587695122,0.7989690721649485
29,0.6603439723451933,0.4392431825399399,0.8144329896907216
30,0.6870440219839414,0.42964374274015427,0.8144329896907216
31,0.6889770353833834,0.4145497605204582,0.788659793814433
32,0.6472858339548111,0.41092701256275177,0.8118556701030928
33,0.6720621486504873,0.4068424552679062,0.8118556701030928
34,0.6398510585228602,0.40546318143606186,0.8118556701030928
35,0.6593755558133125,0.40030259639024734,0.8118556701030928
36,0.6314794719219208,0.4005497321486473,0.8170103092783505
37,0.6597709084550539,0.3939785286784172,0.8170103092783505
38,0.6152394587794939,0.3853224664926529,0.8170103092783505
39,0.6257696524262428,0.3791396766901016,0.8170103092783505
40,0.636908603211244,0.38210195302963257,0.8144329896907216
41,0.6064938778678576,0.37928107380867004,0.8170103092783505
42,0.6202973226706187,0.3667672500014305,0.8376288659793815
43,0.6116672977805138,0.3643796443939209,0.8324742268041238
44,0.5974590654174486,0.37019065767526627,0.8298969072164949
45,0.58835668861866,0.34237581491470337,0.8247422680412371
46,0.6105710913737615,0.37025488168001175,0.8479381443298969
47,0.57735376060009,0.3513195291161537,0.8505154639175257
48,0.6022393082578977,0.3363957181572914,0.8118556701030928
49,0.5862239077687263,0.35911136120557785,0.8427835051546392
50,0.5853964140017828,0.34826596081256866,0.8608247422680413
51,0.5869359249869982,0.33882705867290497,0.845360824742268
52,0.5773271260162195,0.3515530675649643,0.8530927835051546
53,0.5493362247943878,0.3260563462972641,0.8427835051546392
54,0.5699838027358055,0.3416353017091751,0.8298969072164949
55,0.5775964657465616,0.3456985801458359,0.8530927835051546
56,0.5520749514301618,0.31770142912864685,0.8530927835051546
57,0.5538496350248655,0.3181542754173279,0.8762886597938144
58,0.5438800118863583,0.32742469757795334,0.8711340206185567
59,0.5727588857213656,0.3152993395924568,0.8737113402061856
60,0.5485060339172682,0.31612740457057953,0.8608247422680413
61,0.5321001720925173,0.32957902550697327,0.8711340206185567
62,0.5427127865453562,0.31687604635953903,0.8762886597938144
63,0.5655257577697436,0.3144191950559616,0.8737113402061856
64,0.556167796254158,0.3107515946030617,0.8711340206185567
65,0.5610443030794462,0.3145674914121628,0.845360824742268
66,0.5544262702266375,0.3052854426205158,0.8324742268041238
67,0.53004539757967,0.3099228963255882,0.8788659793814433
68,0.5791254242261251,0.3038884960114956,0.8737113402061856
69,0.5331571251153946,0.317176029086113,0.8685567010309279
70,0.5163910314440727,0.30489693209528923,0.8427835051546392
71,0.5171756260097027,0.2996427044272423,0.8350515463917526
72,0.5310303568840027,0.30395688489079475,0.845360824742268
73,0.5531002506613731,0.3036211133003235,0.8737113402061856
74,0.5330168878038725,0.3022977039217949,0.8711340206185567
75,0.5204165081183115,0.3110034316778183,0.845360824742268
76,0.5349970906972885,0.30291929468512535,0.8479381443298969
77,0.5173500974973043,0.2935176305472851,0.8788659793814433
78,0.5182308653990427,0.297693707048893,0.8479381443298969
79,0.529384313772122,0.29820913076400757,0.8737113402061856
80,0.5317367799580097,0.2955295629799366,0.8376288659793815
81,0.554328995446364,0.3101631850004196,0.845360824742268
82,0.5097799450159073,0.29698167368769646,0.8762886597938144
83,0.522367979089419,0.29270581528544426,0.8788659793814433
84,0.5192955111463865,0.2941707856953144,0.8814432989690721
